sample_id,category,goal,launched_at,deadline,image_num,sentence_num,word_num,frame_num,state,dataset_type,url
2654463,Energy & Green Tech,1058,1610812799,1610899199,19,56,527,74,1,0,https://www.indiegogo.com/projects/solar-powered-rechargeable-battery-type-c-port
2381922,Web Series & TV Shows,25000,1529671789,1533571199,1,26,357,57,0,0,https://www.indiegogo.com/projects/i-do
2632695,Comics,500,1614873600,1617551999,29,91,611,96,1,0,https://www.indiegogo.com/projects/shadow-hunters-bite-me-comic-book
2463204,Transportation,7200,1548345600,1551023999,32,47,510,45,0,2,https://www.indiegogo.com/projects/v-space-60-visionary-mobility
2453005,Web Series & TV Shows,30000,1550160000,1555430399,1,92,859,306,0,0,https://www.indiegogo.com/projects/dropouts-tv-series
1895052,Travel & Outdoors,20000,1473958582,1477929599,18,25,517,156,1,2,https://www.indiegogo.com/projects/vup-plus-world-s-smallest-safest-cycling-backpack--2
2640403,Film,11000,1604505600,1605887999,9,42,418,228,1,0,https://www.indiegogo.com/projects/fever-short-film
1738936,Audio,17282,1463500799,1463587199,22,59,453,137,1,0,https://www.indiegogo.com/projects/min7-the-multi-function-handmade-wooden-speaker--2
1500971,Environment,25000,1453952758,1459180799,11,62,746,367,0,0,https://www.indiegogo.com/projects/project-snowstorm-funding-the-future
1952162,Fashion & Wearables,80000,1480262194,1482854399,18,37,548,125,0,0,https://www.indiegogo.com/projects/xcape-folding-e-scooter-for-smart-urban-commuting
2406589,Fashion & Wearables,17465,1534003199,1534089599,9,66,581,62,1,2,https://www.indiegogo.com/projects/trident-italian-watch-made-for-adventure
1080168,Fashion & Wearables,2000,1420500729,1423151999,1,26,205,49,0,1,https://www.indiegogo.com/projects/kickfly-s-sunglasses
2527785,Web Series & TV Shows,3500,1563724800,1568995199,10,30,198,90,0,0,https://www.indiegogo.com/projects/generation-z-finale-episode
2413771,Environment,5000,1540137600,1542815999,8,72,565,290,1,1,https://www.indiegogo.com/projects/the-story-of-bees-educational-game
2471376,Comics,8472,1554134400,1556899199,9,59,275,160,1,0,https://www.indiegogo.com/projects/downcast
2414312,Home,5497,1535558399,1535644799,5,43,278,218,1,0,https://www.indiegogo.com/projects/purrfect-cat-box
2061461,Food & Beverages,75000,1499678308,1504886399,6,49,546,286,0,1,https://www.indiegogo.com/projects/barely-legal-distilling-llc
2050935,Web Series & TV Shows,35091,1505269658,1510502399,18,71,787,281,0,0,https://www.indiegogo.com/projects/almost-nowhere-the-series
2436449,Food & Beverages,32065,1542211199,1542297599,14,60,621,143,1,1,https://www.indiegogo.com/projects/santo-coffee-cubes-world-s-fastest-cup-of-coffee
2642571,Writing & Publishing,11000,1605801600,1609343999,10,177,1821,410,1,2,https://www.indiegogo.com/projects/the-sacred-revolution-multi-media-oracle-deck
2687018,Productivity,81362,1624463999,1624550399,28,58,542,153,1,0,https://www.indiegogo.com/projects/autofocusing-10w-dual-laser-cutter-engraver
2258345,Productivity,300000,1514705189,1519919999,6,30,310,222,0,0,https://www.indiegogo.com/projects/vuwable-livestream-to-the-world
2630122,Comics,500,1605196800,1610467199,13,63,334,64,1,2,https://www.indiegogo.com/projects/blue-phoenix-comic--2
2503351,Culture,25000,1557763200,1560441599,33,60,504,238,0,1,https://www.indiegogo.com/projects/the-x-explore-without-limits
2471528,Comics,6100,1553270400,1556985599,1,36,283,182,0,0,https://www.indiegogo.com/projects/the-hexing-part-2-fire-with-fire
1271371,Health & Fitness,217302,1434317949,1436975999,8,110,905,265,1,1,https://www.indiegogo.com/projects/airing-the-first-hoseless-maskless-micro-cpap
2630318,Home,5000,1600185599,1600271999,28,46,456,94,1,1,https://www.indiegogo.com/projects/smartmi-air-purifier-your-personal-air-guardian--2
2336167,Tabletop Games,12000,1522720869,1527955199,6,84,633,92,0,0,https://www.indiegogo.com/projects/the-sock-monsters-card-game
2414679,Wellness,5765,1539100800,1540915199,3,56,358,155,1,0,https://www.indiegogo.com/projects/sat-nam-spirit-center-of-sedona--2
2201471,Video Games,53980,1505145599,1505231999,21,41,534,130,1,0,https://www.indiegogo.com/projects/gripcase-a-comfortable-case-for-nintendo-switch
2521201,Human Rights,10000,1562688000,1564675199,3,23,227,159,0,2,https://www.indiegogo.com/projects/better-bail-for-america--2
2412750,Energy & Green Tech,9378,1536163200,1541433599,25,34,311,93,1,0,https://www.indiegogo.com/projects/rone-mini-heater-keeping-you-warm-and-happy
2506209,Productivity,2149,1558627200,1561046399,9,35,490,163,0,0,https://www.indiegogo.com/projects/the-circle-3-planner-the-ultimate-journal
2534214,Dance & Theater,6200,1565366400,1567958399,5,77,785,189,1,0,https://www.indiegogo.com/projects/pwr-presents-ghost-mall
2543824,Film,15000,1568736000,1570636799,8,83,685,209,0,0,https://www.indiegogo.com/projects/what-a-not-so-silent-feature-film
874452,Art,5000,1405849909,1408463999,4,12,82,60,0,1,https://www.indiegogo.com/projects/the-fat-apollo-one-on-one-ball-pit-experience
2053775,Fashion & Wearables,44144,1488729599,1488815999,9,33,354,227,1,0,https://www.indiegogo.com/projects/orsden-slope-pants-uncompromising-ski-gear
2436246,Travel & Outdoors,8655,1541347199,1541433599,11,39,512,101,1,2,https://www.indiegogo.com/projects/voyage-sleep-mask-the-compact-360-padded-sleep
1721552,Productivity,10000,1462169776,1467388799,18,56,612,141,0,1,https://www.indiegogo.com/projects/geekpet-comunidad-de-pet-lovers
2579859,Audio,6326,1581523199,1581609599,24,43,576,94,1,2,https://www.indiegogo.com/projects/card20-paper-thin-tws-earbuds-with-supreme-sound
2558632,Film,2900,1579017600,1581695999,1,29,430,142,0,1,https://www.indiegogo.com/projects/2-wrongs-graduate-short-film
2328746,Transportation,55000,1521788452,1524671999,39,241,1850,119,0,2,https://www.indiegogo.com/projects/e-c-r-v1-electric-cafe-racer-by-denzel
1032615,Fashion & Wearables,25000,1448227381,1450886399,13,29,136,157,0,2,https://www.indiegogo.com/projects/shower-smart-hands-free-back-scrubber--5
2574126,Phones & Accessories,5831,1579190399,1579276799,25,38,574,124,1,0,https://www.indiegogo.com/projects/dgrule-the-invisible-hub-for-macbook
2620244,Comics,500,1599148800,1601827199,11,16,181,36,1,1,https://www.indiegogo.com/projects/usassassin-book-ii-enter-zeroface
2565185,Comics,4210,1575734399,1575820799,2,13,174,122,1,2,https://www.indiegogo.com/projects/chronicles-of-van-helsing-blood-will-out-comic
2664950,Home,5000,1617033600,1619711999,11,44,418,99,1,0,https://www.indiegogo.com/projects/roidmi-x20s-self-cleaning-mop-vacuum-2-in-1
2537818,Music,3300,1571932800,1575907199,3,40,282,254,0,0,https://www.indiegogo.com/projects/jyotishakti-vidya-new-ep-single
1573897,Audio,20000,1454650273,1459871999,8,108,754,196,0,0,https://www.indiegogo.com/projects/origin-true-hi-res-earphone-dac-with-pure-silver
2473191,Health & Fitness,5000,1551628800,1556899199,18,108,1047,120,0,0,https://www.indiegogo.com/projects/godsumm-fast-non-invasive-sleep-and-dental-care
2534109,Fashion & Wearables,10255,1565107199,1565193599,21,89,536,58,1,2,https://www.indiegogo.com/projects/slimkey-so-much-in-so-little
2255018,Phones & Accessories,31085,1510809011,1516031999,16,66,624,73,1,0,https://www.indiegogo.com/projects/fishball-world-s-first-360-lens-for-iphone
2682659,Health & Fitness,10030,1622563199,1622649599,27,65,898,60,1,1,https://www.indiegogo.com/projects/ultra-guard-capsule-i-for-all-germy-things-in-life
2142272,Culture,50000,1502490505,1506441599,5,20,343,203,0,1,https://www.indiegogo.com/projects/kawon-the-first-bookshop-in-town
2477828,Comics,12829,1553616000,1555084799,20,55,679,138,1,1,https://www.indiegogo.com/projects/billy-tucci-john-broglia-s-zombie-sama
2561140,Fashion & Wearables,15723,1574265599,1574351999,16,58,582,187,1,0,https://www.indiegogo.com/projects/labfresh-the-perfect-performance-pants
2430089,Phones & Accessories,35430,1540655999,1540742399,30,15,231,171,1,0,https://www.indiegogo.com/projects/supercord-durable-usb-cable-with-lifetime-warranty
2552803,Food & Beverages,42000,1571328000,1576598399,2,49,274,139,0,1,https://www.indiegogo.com/projects/la-crepe-a-moi-restaurant
2653336,Home,10000,1610899199,1610985599,3,78,688,111,1,2,https://www.indiegogo.com/projects/wavetex-pillowcase-cooling-comfort-expandable
2610003,Transportation,30518,1592323199,1592409599,3,43,568,197,1,1,https://www.indiegogo.com/projects/hindsight-rear-view-cycling-glasses
2553669,Home,21854,1571759999,1571846399,13,179,1245,444,1,0,https://www.indiegogo.com/projects/mk9-chef-built-for-the-man-who-loves-to-cook
2622484,Comics,2531,1597593599,1597679999,8,30,413,279,1,0,https://www.indiegogo.com/projects/you-don-t-know-jack-two-fisted-comic-store-managr
2463698,Travel & Outdoors,11074,1549209599,1549295999,4,38,445,90,1,0,https://www.indiegogo.com/projects/solarcru-most-compact-foldable-solar-panel-charger
655714,Home,18000,1390816465,1393948799,4,13,100,113,0,1,https://www.indiegogo.com/projects/hd-rearview-mirror
1540315,Transportation,10000,1450289761,1455551999,3,15,172,191,0,2,https://www.indiegogo.com/projects/imbi-protective-bicycle-strap
2620411,Travel & Outdoors,11393,1596556799,1596643199,9,20,237,121,1,1,https://www.indiegogo.com/projects/skip-nn-hole-skipping-stonnes-meets-cornhole
1295244,Video Games,25000,1440292395,1444233599,5,31,176,73,0,1,https://www.indiegogo.com/projects/eclypse-the-game
2612786,Tabletop Games,7532,1593878399,1593964799,11,23,270,95,1,0,https://www.indiegogo.com/projects/upkeep--2
1448439,Photography,9790,1443086040,1445788799,7,118,618,177,0,0,https://www.indiegogo.com/projects/day-of-the-dead
2494600,Productivity,8629,1559145599,1559231999,14,35,411,66,1,2,https://www.indiegogo.com/projects/magcon-the-most-versatile-and-portable-design-tool
2693563,Phones & Accessories,11061,1627574399,1627660799,11,110,779,119,1,0,https://www.indiegogo.com/projects/loop-mount-twist-our-new-rotating-phone-mount
2329547,Human Rights,10000,1518320828,1522252799,6,44,439,134,0,0,https://www.indiegogo.com/projects/timisoara-refugee-art-festival-2018
1960445,Camera Gear,5000,1479857064,1485100799,8,28,213,41,0,0,https://www.indiegogo.com/projects/world-s-smallest-water-resistant-magnetic-camera
1613576,Tabletop Games,15000,1454724215,1458662399,23,82,573,147,0,2,https://www.indiegogo.com/projects/awakening-recon
2562544,Travel & Outdoors,32350,1574611199,1574697599,15,43,617,188,1,0,https://www.indiegogo.com/projects/skytrek-smart-luggage-with-vertical-opening
552988,Phones & Accessories,5000,1384892163,1390147199,1,14,273,203,0,0,https://www.indiegogo.com/projects/iphone-nature-cases
2577819,Fashion & Wearables,10000,1585584000,1588262399,36,47,711,239,1,0,https://www.indiegogo.com/projects/nalphi-light-up-luxury-tote-bag
1029687,Fashion & Wearables,1000,1419198676,1424447999,2,147,961,192,0,1,https://www.indiegogo.com/projects/onoo-urban-clothing-luxury-menswear
2222941,Home,10000,1507751271,1510415999,5,64,495,411,0,0,https://www.indiegogo.com/projects/drain-strain
2291099,Health & Fitness,93650,1512705315,1514476799,1,36,298,49,1,0,https://www.indiegogo.com/projects/unico-smartbrush--3
2551406,Productivity,5619,1571932799,1572019199,1,35,285,47,1,1,https://www.indiegogo.com/projects/hunt23-world-s-coolest-multi-function-flashlight
2310533,Web Series & TV Shows,6300,1527222849,1529855999,5,23,311,181,0,0,https://www.indiegogo.com/projects/easy-street
1583703,Home,15000,1451428557,1456675199,6,159,1113,134,0,2,https://www.indiegogo.com/projects/vintage-bicycle-workshop-in-barcelona
2641054,Travel & Outdoors,12974,1605455999,1605542399,11,79,514,82,1,0,https://www.indiegogo.com/projects/flet-tumbler-for-iced-cold-drinks-with-no-ice
2586654,Music,10000,1584806400,1587484799,1,9,56,104,1,0,https://www.indiegogo.com/projects/breakthrough-live-stream-concert
2174611,Tabletop Games,10000,1501657186,1504281599,2,58,414,71,0,0,https://www.indiegogo.com/projects/game-of-choice-a-party-game
2543101,Audio,20069,1578153599,1578239999,19,53,645,120,1,2,https://www.indiegogo.com/projects/soundhub-newtro-amp-to-bring-life-to-old-device
2541066,Music,3000,1567526400,1570204799,4,69,649,75,1,0,https://www.indiegogo.com/projects/help-tdk-avoid-disappointment
2149980,Human Rights,125000,1501552408,1505923199,3,44,284,204,0,0,https://www.indiegogo.com/projects/game-muslim-youth-empowerment-project-in-europe-peace
1105371,Environment,22874,1431966292,1435766399,3,72,252,245,0,1,https://www.indiegogo.com/projects/community-centre-for-cyclists-in-cairo
2533250,Phones & Accessories,15300,1572192000,1575043199,15,21,384,119,1,0,https://www.indiegogo.com/projects/bentostack-powerhub-connect-charge-organize
2246601,Fashion & Wearables,22613,1511817207,1515340799,2,91,1197,149,1,0,https://www.indiegogo.com/projects/lid-the-ultimate-folding-helmet-for-urban-riders--2
2671176,Writing & Publishing,5000,1617292800,1619971199,2,76,793,212,1,0,https://www.indiegogo.com/projects/do-it-anyway-by-renzo-reyes
1400981,Phones & Accessories,27293,1444255489,1449503999,7,49,494,111,1,0,https://www.indiegogo.com/projects/czur-scanner-build-your-own-digital-library--2
1976509,Audio,69985,1481644799,1481731199,16,61,664,108,1,0,https://www.indiegogo.com/projects/the-worlds-first-wireless-modular-headphone-system
1460673,Dance & Theater,30000,1444051309,1449244799,10,42,446,180,0,2,https://www.indiegogo.com/projects/the-road-to-paradise
709273,Travel & Outdoors,18500,1394858992,1399910399,12,108,584,200,1,0,https://www.indiegogo.com/projects/magic-mountain-of-the-viennese
2465735,Audio,12356,1551628800,1556899199,40,47,739,137,1,0,https://www.indiegogo.com/projects/kharbon-the-longest-lasting-ip67-wireless-earbuds
943829,Home,5000,1411953432,1416153599,6,44,414,150,0,0,https://www.indiegogo.com/projects/smart-growth-ptbo-change-the-balance
2165759,Tabletop Games,50000,1503878103,1506614399,1,101,1006,288,1,2,https://www.indiegogo.com/projects/dized-board-games-made-easy
2503868,Phones & Accessories,1110,1557935999,1558022399,13,69,496,149,1,2,https://www.indiegogo.com/projects/touchtype-pro-case-for-ipad-and-magic-keyboard
2317668,Web Series & TV Shows,6000,1518824645,1524067199,1,22,148,210,0,1,https://www.indiegogo.com/projects/hounds-wake
2385339,Audio,8490,1531694669,1534348799,10,140,1558,163,1,0,https://www.indiegogo.com/projects/mikme-silver-wireless-recording-microphone
2655601,Travel & Outdoors,5043,1611158399,1611244799,10,94,870,71,1,2,https://www.indiegogo.com/projects/stro-sporq-replaces-single-use-straws-utensils
2708764,Comics,1200,1638892800,1641571199,1,48,461,93,1,0,https://www.indiegogo.com/projects/xarde-1-2-into-the-hellscape
2545057,Travel & Outdoors,50000,1570550400,1573228799,9,38,565,118,0,0,https://www.indiegogo.com/projects/jey-em-one-a-new-way-of-travelling
720299,Art,20000,1395205601,1400428799,6,112,725,102,0,0,https://www.indiegogo.com/projects/cafka-14-contemporary-art-in-the-public-space
2437115,Video Games,20767,1542902399,1542988799,7,47,584,132,1,1,https://www.indiegogo.com/projects/micro-mages-a-new-game-for-the-nes
2335708,Home,11151,1517759999,1517846399,18,48,837,149,1,2,https://www.indiegogo.com/projects/3-dapter-untangle-your-life--3
1589368,Transportation,38500,1458419622,1463241599,7,244,967,350,0,0,https://www.indiegogo.com/projects/die-drei-mit-willy
2384732,Comics,30000,1528604184,1531929599,9,133,733,232,1,2,https://www.indiegogo.com/projects/death-dreamer-a-graphic-novel-from-scott-ian-lewis
2681584,Audio,20000,1623772799,1623859199,12,55,482,159,1,0,https://www.indiegogo.com/projects/4d-sound-decibell-kinetic-vibration-earphone
2613202,Video Games,10075,1593619199,1593705599,16,123,748,77,1,0,https://www.indiegogo.com/projects/desolatium-graphic-adventure-based-on-lovecraft
392021,Transportation,60000,1366631704,1371830399,14,64,412,125,0,0,https://www.indiegogo.com/projects/reggal-original-bicycle-signalling-system
2431553,Food & Beverages,14300,1541088000,1543766399,2,45,430,641,0,2,https://www.indiegogo.com/projects/iarba-noastra
533798,Phones & Accessories,1500,1379817813,1383753599,13,80,776,515,1,1,https://www.indiegogo.com/projects/lumifold-the-foldable-photo-activated-resin-based-3d-printer
2287338,Culture,30000,1525097969,1530287999,4,61,862,163,0,2,https://www.indiegogo.com/projects/my-paradise-dhow-dream
2555111,Phones & Accessories,40956,1572451199,1572537599,6,34,306,203,1,0,https://www.indiegogo.com/projects/powerup-4-0-smartphone-controlled-paper-airplane--2
2549654,Art,5253,1571673600,1574351999,6,20,268,59,1,1,https://www.indiegogo.com/projects/shanth-enjeti-art-book-two-rigor-mortrex
2403405,Dance & Theater,2000,1534298703,1536940799,4,50,359,121,1,0,https://www.indiegogo.com/projects/help-the-wolves-buy-new-uniforms
2060319,Fashion & Wearables,9052,1491062399,1491148799,7,16,284,169,1,0,https://www.indiegogo.com/projects/magmus-portable-magnetic-key-ring-holder
1437035,Fashion & Wearables,10117,1447002567,1450108799,21,57,482,62,1,0,https://www.indiegogo.com/projects/ledin-postcards-bring-light-to-the-world-led
2358675,Fashion & Wearables,10000,1523194943,1528387199,4,149,1311,231,1,0,https://www.indiegogo.com/projects/the-world-s-toughest-sheer-pantyhose
2143413,Energy & Green Tech,69758,1508342399,1508428799,8,100,1079,122,1,0,https://www.indiegogo.com/projects/solargaps-energy-generating-smart-solar-blinds
2538083,"Podcasts, Blogs & Vlogs",5000,1569254400,1572019199,1,109,640,101,0,0,https://www.indiegogo.com/projects/strong-ty-s-podcast-talkshow
2566111,Health & Fitness,3531,1575993599,1576079999,11,60,436,109,1,0,https://www.indiegogo.com/projects/blincclip-the-first-blinking-reflector
2431064,Productivity,10745,1544716800,1549987199,21,65,737,136,1,1,https://www.indiegogo.com/projects/p8s-fastest-air-purifier-with-nanoscale-filter
2227019,Music,12000,1508703745,1511366399,4,50,597,365,0,0,https://www.indiegogo.com/projects/help-launch-i-get-a-kick-cole-porter-reimagined
2508612,Productivity,5757,1559663999,1559750399,8,42,478,239,1,0,https://www.indiegogo.com/projects/d-e-s-k-a-p-e-minimal-design-desk-organizers
2380769,Local Businesses,55000,1527720648,1531670399,2,64,841,89,1,2,https://www.indiegogo.com/projects/edgar
1708724,Photography,20000,1465851971,1468511999,4,91,709,167,1,0,https://www.indiegogo.com/projects/the-headshot-truck-new-york
989805,Phones & Accessories,50000,1415184024,1417795199,7,107,469,49,0,0,https://www.indiegogo.com/projects/p-o-d-power-on-demand
2391476,Travel & Outdoors,60016,1530460799,1530547199,1,24,224,166,1,0,https://www.indiegogo.com/projects/combar-incredibly-rugged-heavy-duty-multi-tool--2
2554925,Film,7000,1571932800,1574006399,2,26,213,178,0,0,https://www.indiegogo.com/projects/beatrice-a-short-film
1276889,Energy & Green Tech,59691,1433077220,1435679999,46,364,2825,165,1,2,https://www.indiegogo.com/projects/vortex-bladeless-a-wind-generator-without-blades--3
2365211,Audio,25000,1523950073,1531756799,17,26,289,130,1,0,https://www.indiegogo.com/projects/voxos-bone-conduction-smart-glasses
2399884,Travel & Outdoors,15000,1536595200,1541865599,9,280,3970,130,1,2,https://www.indiegogo.com/projects/ontracks-smart-vibrations-help-guide-the-way
2178575,Tabletop Games,3000,1503338215,1506009599,3,21,205,147,0,1,https://www.indiegogo.com/projects/sti-wars
2621588,Home,10801,1597766399,1597852799,3,40,331,105,1,1,https://www.indiegogo.com/projects/orbitkey-desk-mat-not-just-your-average-desk-mat
2462845,Comics,5000,1553788800,1559059199,4,13,248,199,1,2,https://www.indiegogo.com/projects/voluntaryist-origins-iii
2676401,Phones & Accessories,10129,1620316799,1620403199,18,57,398,93,1,0,https://www.indiegogo.com/projects/smartpad-the-world-s-1st-3-in-1-4k-smart-monitor
2127176,Home,34336,1495727999,1495814399,10,33,328,102,1,1,https://www.indiegogo.com/projects/decco-the-toddler-monitor
2553404,Comics,13000,1585324800,1590595199,14,42,387,126,1,0,https://www.indiegogo.com/projects/the-dragon-guard
1527533,Video Games,40000,1447198619,1450713599,1,90,748,219,0,0,https://www.indiegogo.com/projects/blackmind-zombie-survival-game-for-smartphone
1745444,Writing & Publishing,15000,1462341046,1464969599,4,71,450,60,0,0,https://www.indiegogo.com/projects/american-beekeeper-the-book
1418774,Transportation,10000,1444043837,1446220799,7,71,546,65,0,0,https://www.indiegogo.com/projects/glion-electric-scooter-perfect-last-mile-solution
2554131,Film,10000,1573488000,1576166399,1,42,363,202,0,0,https://www.indiegogo.com/projects/ant-nat-are-one-whole-mexican-a-comedy-short
1596460,Photography,20664,1457193599,1457279999,13,22,241,160,1,0,https://www.indiegogo.com/projects/return-to-glory
1664595,Food & Beverages,20000,1467164866,1472399999,13,92,749,72,0,0,https://www.indiegogo.com/projects/zipsealer-seal-zipper-lock-bags-easily-quickly
2602058,Home,2057,1589558399,1589644799,17,50,383,64,1,2,https://www.indiegogo.com/projects/megi-illuminate-your-room-with-magic
2459763,Audio,5000,1551801600,1555775999,1,34,476,149,1,0,https://www.indiegogo.com/projects/echoweek-the-smallest-rounded-ba-tws-earbuds
2204353,Web Series & TV Shows,12000,1504058214,1507996799,9,100,608,118,0,0,https://www.indiegogo.com/projects/aesop-pilot-episode
2411796,"Podcasts, Blogs & Vlogs",8000,1536249600,1541519999,2,45,383,117,0,0,https://www.indiegogo.com/projects/a-lady-s-voice-network--3
2460793,Music,8500,1552406400,1555603199,5,37,420,155,1,2,https://www.indiegogo.com/projects/jeremy-leo-s-debut-studio-album
2469158,Transportation,20000,1550592000,1553875199,14,200,1819,34,0,2,https://www.indiegogo.com/projects/noordung
2362929,Productivity,83995,1523891044,1529078399,4,32,312,178,1,0,https://www.indiegogo.com/projects/quizflip-the-world-s-best-learning-tool
2171322,Culture,8000,1500702321,1504281599,2,35,349,230,0,1,https://www.indiegogo.com/projects/1st-incitement-european-summit
2625583,Home,16855,1598803199,1598889599,8,21,199,155,1,0,https://www.indiegogo.com/projects/ninety-pour-over-coffee-set
2453280,Music,2000,1546099200,1551369599,1,17,242,129,0,0,https://www.indiegogo.com/projects/clotilde-solange-arzu-s-debut-album
927992,Art,15000,1409793988,1410883199,5,85,692,175,0,0,https://www.indiegogo.com/projects/the-billboards-hacker-public-art-project-live-2
2195038,Dance & Theater,5000,1503217269,1505750399,3,101,892,240,1,2,https://www.indiegogo.com/projects/pwr-presents-slamhain-iv-the-brawl-of-the-wild
1655253,Home,35714,1456156799,1456243199,2,74,476,197,1,0,https://www.indiegogo.com/projects/garadget
2486737,Health & Fitness,15520,1554134399,1554220799,15,32,277,149,1,0,https://www.indiegogo.com/projects/flobody-gym-shape-your-body-from-anywhere
670727,Audio,13000,1398132841,1403366399,1,60,353,427,0,2,https://www.indiegogo.com/projects/you-are-a-god-in-training
2388476,Dance & Theater,3000,1529272216,1531929599,9,108,1098,708,0,0,https://www.indiegogo.com/projects/hot-air-baboon-edinburgh-fringe-fundraiser
2388146,Phones & Accessories,2039,1543334400,1547135999,9,86,633,57,1,1,https://www.indiegogo.com/projects/power-vessel-100w-pd3-0xqc3-0-universal-charger
2141718,Dance & Theater,2484,1497184463,1498406399,5,32,172,352,0,0,https://www.indiegogo.com/projects/storm-into-fringe-with-asya-and-dancers
2442203,Film,8000,1542816000,1545494399,2,53,618,226,0,0,https://www.indiegogo.com/projects/hebrides-midwifery-documentary
2529063,Home,22752,1563897599,1563983999,12,84,740,179,1,1,https://www.indiegogo.com/projects/herbstation-by-altifarm--3
1948026,Audio,100000,1478850370,1484063999,1,58,482,98,0,1,https://www.indiegogo.com/projects/close-miking-guitar-amps-just-became-integral
1595912,Travel & Outdoors,17971,1452441599,1452527999,2,82,807,245,1,0,https://www.indiegogo.com/projects/snowboard-better-easier-safer-and-funner-lumbos
2620625,Productivity,2019,1596556799,1596643199,15,34,379,120,1,0,https://www.indiegogo.com/projects/a-7-in-1-usb-c-hub-15w-qi-wireless-charger-stand
2354227,Energy & Green Tech,150000,1524112127,1527177599,12,157,2124,178,0,0,https://www.indiegogo.com/projects/local-carbon-network
1304635,Environment,100000,1436665576,1441900799,3,63,404,246,0,0,https://www.indiegogo.com/projects/holistic-survival-school-naked-afraid
2560428,Music,5000,1573833600,1576511999,1,54,420,195,0,0,https://www.indiegogo.com/projects/blind-self-titled-90s-big-beat-revival-album
1522445,Comics,6000,1446767938,1452009599,3,32,797,203,0,2,https://www.indiegogo.com/projects/la-extraordinaria-historia-de-tudmiria
1718452,Phones & Accessories,150000,1463650756,1468857599,17,363,2188,171,0,0,https://www.indiegogo.com/projects/librem-2-in-1-tablet-that-does-not-track-you
2566910,Camera Gear,32404,1583251199,1583337599,25,22,262,92,1,0,https://www.indiegogo.com/projects/magic-plate--2
2374201,Tabletop Games,11000,1532850105,1538063999,2,180,1593,143,0,0,https://www.indiegogo.com/projects/vanguard-a-d100-rpg
1346749,Phones & Accessories,25000,1437397367,1442591999,28,146,490,40,0,0,https://www.indiegogo.com/projects/jade-cable-connector-set-inside-jade-pendant
2546736,Travel & Outdoors,24721,1569340799,1569427199,31,10,94,151,1,1,https://www.indiegogo.com/projects/open-air-pants-flattering-outdoor-pants-for-women
2208969,Culture,80000,1504666796,1508169599,7,84,953,163,0,2,https://www.indiegogo.com/projects/rocky-horror-show-the-larp--2
2547080,Film,2500,1570550400,1573228799,3,79,659,134,0,0,https://www.indiegogo.com/projects/mystery-gang-adventures
1681527,Photography,50000,1460101608,1465315199,3,100,439,242,0,0,https://www.indiegogo.com/projects/whimbrel-bird
124855,Home,10000,1340438838,1342195199,4,31,357,30,0,1,https://www.indiegogo.com/projects/the-honeycomb-table
2695858,Transportation,20000,1629907200,1632585599,1,352,2987,227,1,0,https://www.indiegogo.com/projects/nothng-an-electric-bike
2371316,Culture,4126,1524983336,1527609599,1,71,850,154,1,1,https://www.indiegogo.com/projects/festival-du-cinema-des-femmes-de-fort-coulonge
2480985,Art,5030,1556640000,1560182399,6,15,515,149,1,1,https://www.indiegogo.com/projects/spunkt-art-now-publication--2
2146101,Audio,17302,1515427199,1515513599,27,42,375,80,1,1,https://www.indiegogo.com/projects/knz-goduo-speakers-ideal-stereo-music-companion
2655657,Phones & Accessories,10000,1618675200,1622217599,39,82,785,142,1,0,https://www.indiegogo.com/projects/the-smallest-240w-laptop-charger-with-pd-3-0
906076,Home,70000,1418621022,1422719999,14,274,1793,285,1,2,https://www.indiegogo.com/projects/protocycler-free-sustainable-3d-printer-filament
2677246,Travel & Outdoors,5065,1619884799,1619971199,47,22,303,147,1,1,https://www.indiegogo.com/projects/magiik-adaptable-versatile-everyday-backpack
2061671,Tabletop Games,4190,1490457599,1490543999,2,23,358,80,1,0,https://www.indiegogo.com/projects/ore-some-a-wild-west-strategy-game
2706664,Health & Fitness,3250,1636387200,1639497599,1,111,727,99,1,0,https://www.indiegogo.com/projects/chalk-rebels-seawater-based-climbing-chalk
560547,Writing & Publishing,5000,1381947678,1384617599,3,89,364,87,0,2,https://www.indiegogo.com/projects/get-a-women-s-magazine-you-actually-want-to-read
2001653,Wellness,150000,1491782249,1497023999,3,59,475,356,0,2,https://www.indiegogo.com/projects/the-only-certified-organic-lycopene-antioxidant
2536044,Dance & Theater,7000,1570377600,1574092799,6,59,490,147,0,0,https://www.indiegogo.com/projects/aldeas
2207176,Fashion & Wearables,40167,1504497899,1507132799,17,47,466,103,1,0,https://www.indiegogo.com/projects/akerfalk-24-hour-watches-from-sweden
2026821,Wellness,49724,1487814374,1493049599,3,84,786,74,0,2,https://www.indiegogo.com/projects/a-new-journey-to-wellness
2162966,Transportation,7008,1500220799,1500307199,25,72,724,195,1,0,https://www.indiegogo.com/projects/sehen-react-and-keep-riding-the-bike
122260,Camera Gear,8000,1339815205,1344009599,6,125,1026,125,0,1,https://www.indiegogo.com/projects/get-a-gripp-camera-stabilizers
2543264,Writing & Publishing,500,1571500800,1572537599,4,47,517,329,1,1,https://www.indiegogo.com/projects/sweet-b-s-magick-moon-2020-planner
2083603,Wellness,10000,1495158196,1497801599,13,90,1038,126,0,0,https://www.indiegogo.com/projects/polyn-100-percent-plant-based-skin-care-for-all
